,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_REMOTE_ICP_CONFIGURATION,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros,total_servicos_realizados,total_cpes
234,Alcácer do Sal,2022,12,Setúbal,1234,7193,151,0,3,50,46,53,9,6653,102,1600,72,312,8427
235,Alcácer do Sal,2023,1,Setúbal,1188,7241,130,0,2,61,58,40,22,6668,102,1595,64,313,8429
236,Alcácer do Sal,2023,2,Setúbal,1196,7235,72,0,2,55,54,38,21,6670,102,1596,63,242,8431
237,Alcácer do Sal,2023,3,Setúbal,1098,7339,72,0,2,55,50,36,18,6676,102,1599,60,233,8437
238,Alcácer do Sal,2023,4,Setúbal,1111,7326,34,0,1,63,57,19,26,6676,102,1599,60,200,8437
239,Alcácer do Sal,2023,5,Setúbal,1060,7377,43,0,0,82,69,25,33,6676,102,1599,60,252,8437
240,Alcácer do Sal,2023,6,Setúbal,1043,7437,9,0,0,69,69,28,26,6703,102,1609,66,201,8480
241,Alcácer do Sal,2023,7,Setúbal,980,7505,5,0,7,53,51,27,15,6707,102,1608,68,158,8485
242,Alcácer do Sal,2023,8,Setúbal,946,7542,2,0,19,37,47,28,19,6713,102,1611,62,152,8488
243,Alcácer do Sal,2023,9,Setúbal,837,7663,6,0,1,51,41,34,20,6719,102,1615,64,153,8500
244,Alcácer do Sal,2023,10,Setúbal,806,7695,7,0,0,62,51,25,16,6727,102,1613,59,161,8501
245,Alcácer do Sal,2023,11,Setúbal,679,7836,6,0,1,89,66,33,16,6728,102,1614,71,211,8515
246,Alcácer do Sal,2023,12,Setúbal,661,7850,8,0,0,49,47,41,12,6725,102,1610,74,157,8511
247,Alcácer do Sal,2024,1,Setúbal,603,7910,6,0,0,71,67,42,17,6744,102,1610,57,203,8513
248,Alcácer do Sal,2024,2,Setúbal,543,7965,5,0,0,33,23,10,12,6740,102,1609,57,83,8508
249,Alcácer do Sal,2024,3,Setúbal,539,7988,7,0,5,51,43,30,17,6744,102,1627,54,153,8527
250,Alenquer,2022,3,Lisboa,6482,18121,6,1,0,110,107,37,38,19855,269,4393,86,299,24603
251,Alenquer,2022,4,Lisboa,6554,18062,20,0,0,182,186,102,58,19867,269,4394,86,548,24616
252,Alenquer,2022,5,Lisboa,6237,18374,11,0,0,272,195,99,54,19858,269,4398,86,631,24611
253,Alenquer,2022,6,Lisboa,6434,18189,10,0,0,263,242,92,70,19865,269,4403,86,677,24623
254,Alenquer,2022,7,Lisboa,5976,18651,9,0,0,259,210,79,43,19866,269,4408,84,600,24627
255,Alenquer,2022,8,Lisboa,5799,18856,6,0,0,282,249,96,63,19888,270,4413,84,696,24655
256,Alenquer,2022,9,Lisboa,5726,18956,13,0,0,229,205,105,44,19918,270,4412,82,596,24682
257,Alenquer,2022,10,Lisboa,5447,19244,52,0,0,186,166,125,54,19921,270,4421,79,583,24691
258,Alenquer,2022,11,Lisboa,5532,19195,288,0,0,225,186,129,46,19931,270,4435,91,874,24727
259,Alenquer,2022,12,Lisboa,5302,19425,220,0,6,189,178,134,34,19936,271,4434,86,761,24727
260,Alenquer,2023,1,Lisboa,5424,19328,215,2,14,307,228,142,62,19967,271,4435,79,970,24752
261,Alenquer,2023,2,Lisboa,5054,19716,411,0,1,246,220,104,51,19983,271,4438,78,1033,24770
262,Alenquer,2023,3,Lisboa,4332,20442,453,0,12,275,240,135,53,19990,271,4435,78,1168,24774
263,Alenquer,2023,4,Lisboa,4145,20628,407,0,0,266,229,95,72,19990,271,4434,78,1069,24773
264,Alenquer,2023,5,Lisboa,3734,21039,323,0,0,339,248,98,67,19990,271,4434,78,1075,24773
265,Alenquer,2023,6,Lisboa,3434,21424,69,0,1,254,249,107,77,20044,271,4464,79,757,24858
266,Alenquer,2023,7,Lisboa,3138,21742,16,0,0,253,207,95,58,20066,271,4466,77,629,24880
267,Alenquer,2023,8,Lisboa,2883,22024,10,0,34,267,224,106,71,20084,271,4470,82,712,24907
268,Alenquer,2023,9,Lisboa,2703,22219,14,0,0,223,209,95,64,20102,271,4476,73,605,24922
269,Alenquer,2023,10,Lisboa,2411,22547,16,0,1,312,231,118,73,20122,272,4493,71,751,24958
270,Alenquer,2023,11,Lisboa,1770,23227,11,0,2,345,302,112,65,20145,272,4499,81,837,24997
271,Alenquer,2023,12,Lisboa,1429,23600,4,0,3,199,172,135,29,20170,272,4505,82,542,25029
272,Alenquer,2024,1,Lisboa,1435,23616,3,0,3,304,213,136,45,20201,273,4510,67,704,25051
273,Alenquer,2024,2,Lisboa,1261,23773,15,0,0,134,103,75,25,20190,273,4503,68,352,25034
274,Alenquer,2024,3,Lisboa,1276,23777,19,0,0,226,168,107,35,20201,273,4511,68,555,25053
275,Alfândega da Fé,2022,3,Bragança,653,3510,0,0,0,11,6,2,4,3255,57,820,31,23,4163
276,Alfândega da Fé,2022,4,Bragança,722,3444,2,0,0,21,24,9,16,3255,57,822,32,72,4166
277,Alfândega da Fé,2022,5,Bragança,586,3574,0,0,0,30,22,6,12,3251,57,820,32,70,4160
278,Alfândega da Fé,2022,6,Bragança,622,3537,3,0,0,25,24,8,9,3249,57,820,33,69,4159
279,Alfândega da Fé,2022,7,Bragança,552,3615,2,0,0,20,14,7,4,3251,57,824,35,47,4167
280,Alfândega da Fé,2022,8,Bragança,523,3648,2,0,0,30,22,11,11,3254,57,827,33,76,4171
281,Alfândega da Fé,2022,9,Bragança,535,3640,0,0,0,28,23,7,17,3251,57,835,32,75,4175
282,Alfândega da Fé,2022,10,Bragança,512,3658,6,0,0,25,25,7,8,3250,57,831,32,71,4170
283,Alfândega da Fé,2022,11,Bragança,506,3662,46,0,0,20,16,11,11,3249,57,830,32,104,4168
284,Alfândega da Fé,2022,12,Bragança,488,3678,65,0,2,20,18,8,7,3251,57,828,30,120,4166
285,Alfândega da Fé,2023,1,Bragança,487,3677,33,0,3,27,24,16,14,3249,57,828,30,117,4164
286,Alfândega da Fé,2023,2,Bragança,483,3678,24,1,0,25,19,8,7,3250,57,825,29,84,4161
287,Alfândega da Fé,2023,3,Bragança,390,3775,32,0,0,26,19,12,9,3249,57,830,29,98,4165
288,Alfândega da Fé,2023,4,Bragança,391,3771,32,0,1,23,25,15,15,3246,57,830,29,111,4162
289,Alfândega da Fé,2023,5,Bragança,400,3762,27,0,0,34,24,6,15,3246,57,830,29,106,4162
290,Alfândega da Fé,2023,6,Bragança,400,3767,11,0,0,28,27,5,12,3248,57,834,28,83,4167
291,Alfândega da Fé,2023,7,Bragança,375,3797,2,0,1,26,16,10,8,3248,57,836,31,63,4172
292,Alfândega da Fé,2023,8,Bragança,364,3811,1,0,6,25,19,12,14,3251,57,839,28,77,4175
293,Alfândega da Fé,2023,9,Bragança,364,3810,6,0,0,16,14,12,9,3249,57,840,28,57,4174
294,Alfândega da Fé,2023,10,Bragança,336,3836,5,0,0,23,18,10,9,3247,57,841,27,65,4172
295,Alfândega da Fé,2023,11,Bragança,401,3773,0,0,0,32,18,11,4,3246,57,844,27,65,4174
296,Alfândega da Fé,2023,12,Bragança,375,3795,0,0,0,12,12,11,12,3244,57,843,26,47,4170
297,Alfândega da Fé,2024,1,Bragança,381,3790,2,0,0,27,23,18,7,3244,57,845,25,77,4171
298,Alfândega da Fé,2024,2,Bragança,299,3870,3,0,0,12,6,7,3,3243,57,844,25,31,4169
299,Alfândega da Fé,2024,3,Bragança,246,3929,1,0,0,13,13,6,7,3247,57,845,26,40,4175
300,Alijó,2022,3,Vila Real,4797,4308,1,0,0,7,6,1,8,7451,92,1534,28,23,9105
301,Alijó,2022,4,Vila Real,4606,4497,4,0,0,21,24,14,9,7451,92,1534,26,72,9103
302,Alijó,2022,5,Vila Real,4433,4660,4,0,0,24,18,8,10,7441,92,1534,26,64,9093
303,Alijó,2022,6,Vila Real,4596,4507,6,0,0,33,30,11,10,7448,92,1535,28,90,9103
304,Alijó,2022,7,Vila Real,4266,4848,5,0,0,30,25,6,6,7451,92,1542,29,72,9114
305,Alijó,2022,8,Vila Real,4253,4863,2,0,0,39,30,9,12,7451,93,1544,28,92,9116
306,Alijó,2022,9,Vila Real,4300,4817,7,0,0,31,28,10,9,7454,94,1547,22,85,9117
307,Alijó,2022,10,Vila Real,4234,4873,9,0,0,25,24,12,8,7446,94,1545,22,78,9107
308,Alijó,2022,11,Vila Real,4259,4838,68,0,0,13,15,11,9,7438,94,1542,23,116,9097
309,Alijó,2022,12,Vila Real,4196,4902,52,0,1,36,23,20,10,7438,95,1544,21,142,9098
310,Alijó,2023,1,Vila Real,4191,4914,41,0,3,24,16,19,8,7441,95,1548,21,111,9105
311,Alijó,2023,2,Vila Real,4175,4949,24,0,0,27,22,23,12,7454,95,1554,21,108,9124
312,Alijó,2023,3,Vila Real,3948,5184,35,1,5,27,23,12,6,7457,95,1559,21,109,9132
313,Alijó,2023,4,Vila Real,4010,5122,24,0,0,26,21,5,12,7457,95,1559,21,88,9132
314,Alijó,2023,5,Vila Real,4044,5088,21,0,0,36,30,13,12,7457,95,1559,21,112,9132
315,Alijó,2023,6,Vila Real,4055,5091,5,0,0,28,17,10,10,7463,95,1565,23,70,9146
316,Alijó,2023,7,Vila Real,4009,5141,0,0,0,23,23,5,12,7471,95,1562,22,63,9150
317,Alijó,2023,8,Vila Real,3920,5242,2,0,1,30,25,10,10,7476,95,1568,23,78,9162
318,Alijó,2023,9,Vila Real,3988,5173,3,0,0,21,14,6,5,7476,95,1569,21,49,9161
319,Alijó,2023,10,Vila Real,3981,5182,4,0,1,24,18,10,5,7480,95,1567,21,62,9163
320,Alijó,2023,11,Vila Real,3983,5169,2,0,0,33,23,13,13,7467,95,1568,22,84,9152
321,Alijó,2023,12,Vila Real,3953,5192,1,0,0,29,18,12,3,7456,95,1572,22,63,9145
322,Alijó,2024,1,Vila Real,4108,5039,1,0,0,21,15,11,9,7456,95,1573,23,57,9147
323,Alijó,2024,2,Vila Real,3866,5264,2,0,0,26,15,14,5,7445,95,1568,22,62,9130
324,Alijó,2024,3,Vila Real,3640,5490,3,0,1,26,24,16,10,7442,95,1570,23,80,9130
325,Aljezur,2022,3,Faro,3825,2591,1,0,0,1,2,1,5,5312,121,951,32,10,6416
326,Aljezur,2022,4,Faro,3837,2581,2,0,0,2,2,5,7,5315,121,952,30,18,6418
327,Aljezur,2022,5,Faro,3716,2712,4,0,0,3,4,14,2,5324,121,954,29,27,6428
328,Aljezur,2022,6,Faro,3696,2730,1,0,0,4,3,6,1,5325,121,951,29,15,6426
329,Aljezur,2022,7,Faro,3616,2826,1,0,0,3,2,9,2,5335,121,957,29,17,6442
330,Aljezur,2022,8,Faro,3540,2907,1,0,0,5,4,6,7,5339,121,959,28,23,6447
331,Aljezur,2022,9,Faro,3675,2769,7,1,0,10,6,10,1,5337,121,959,27,35,6444
332,Aljezur,2022,10,Faro,3462,2988,9,0,0,11,12,8,6,5335,123,963,29,46,6450
333,Aljezur,2022,11,Faro,3502,2963,56,0,0,12,11,15,10,5343,123,970,29,104,6465
334,Aljezur,2022,12,Faro,3307,3164,118,0,0,10,10,11,12,5348,124,973,26,161,6471
335,Aljezur,2023,1,Faro,3356,3121,141,0,1,20,14,13,8,5354,124,975,24,197,6477
336,Aljezur,2023,2,Faro,3236,3242,119,0,0,12,7,7,2,5354,124,975,25,147,6478
337,Aljezur,2023,3,Faro,3066,3410,89,0,1,17,14,11,13,5352,124,976,24,145,6476
338,Aljezur,2023,4,Faro,2967,3509,163,0,1,14,16,10,18,5352,124,976,24,222,6476
339,Aljezur,2023,5,Faro,2826,3650,99,0,0,19,15,11,8,5352,124,976,24,152,6476
340,Aljezur,2023,6,Faro,2777,3746,20,0,0,18,13,10,15,5397,124,980,22,76,6523
341,Aljezur,2023,7,Faro,2470,4070,2,0,1,28,29,14,16,5412,124,983,21,90,6540
342,Aljezur,2023,8,Faro,2495,4051,0,0,4,16,13,6,10,5415,124,987,20,49,6546
343,Aljezur,2023,9,Faro,2462,4096,4,0,0,13,15,8,10,5426,124,989,19,50,6558
344,Aljezur,2023,10,Faro,2178,4391,2,0,0,26,20,17,8,5429,124,993,23,73,6569
345,Aljezur,2023,11,Faro,2069,4501,1,0,1,31,28,22,7,5430,125,994,21,90,6570
346,Aljezur,2023,12,Faro,1989,4593,4,0,0,13,11,17,6,5438,125,996,23,51,6582
347,Aljezur,2024,1,Faro,1926,4660,1,0,0,33,21,12,5,5442,125,996,23,72,6586
348,Aljezur,2024,2,Faro,1808,4778,2,0,0,11,10,11,3,5445,125,994,22,37,6586
349,Aljezur,2024,3,Faro,1764,4826,3,0,0,21,15,18,6,5447,125,996,22,63,6590
350,Aljustrel,2022,3,Beja,2037,3974,1,0,0,17,13,7,6,4885,60,1036,30,44,6011
351,Aljustrel,2022,4,Beja,1931,4078,4,0,0,36,36,13,15,4880,60,1038,31,104,6009
352,Aljustrel,2022,5,Beja,1788,4212,2,0,0,45,38,10,9,4875,60,1036,29,104,6000
353,Aljustrel,2022,6,Beja,1888,4116,2,0,0,50,44,11,11,4879,60,1037,28,118,6004
354,Aljustrel,2022,7,Beja,1756,4259,1,0,0,27,27,7,6,4888,60,1037,30,68,6015
355,Aljustrel,2022,8,Beja,1759,4268,1,0,0,46,38,12,7,4898,60,1038,31,104,6027
356,Aljustrel,2022,9,Beja,1738,4296,2,0,0,31,27,12,6,4905,60,1040,29,78,6034
357,Aljustrel,2022,10,Beja,1759,4273,7,0,0,29,24,16,2,4907,60,1037,28,78,6032
358,Aljustrel,2022,11,Beja,2001,4034,26,0,0,33,26,14,10,4908,60,1038,29,109,6035
359,Aljustrel,2022,12,Beja,1729,4307,51,0,1,35,29,10,7,4909,60,1038,29,133,6036
360,Aljustrel,2023,1,Beja,1950,4092,81,0,1,51,38,18,10,4915,60,1039,28,199,6042
361,Aljustrel,2023,2,Beja,1738,4307,174,0,2,45,36,21,4,4920,60,1037,28,282,6045
362,Aljustrel,2023,3,Beja,1673,4372,31,0,0,41,33,24,8,4919,60,1038,28,137,6045
363,Aljustrel,2023,4,Beja,1675,4370,23,0,0,45,47,11,12,4919,60,1038,28,138,6045
364,Aljustrel,2023,5,Beja,1653,4392,34,0,0,66,43,15,11,4919,60,1038,28,169,6045
365,Aljustrel,2023,6,Beja,1652,4406,4,0,0,42,39,19,14,4923,60,1043,32,118,6058
366,Aljustrel,2023,7,Beja,1651,4413,4,0,0,45,38,7,15,4926,60,1047,31,109,6064
367,Aljustrel,2023,8,Beja,1639,4429,2,0,8,43,34,11,6,4927,60,1050,31,104,6068
368,Aljustrel,2023,9,Beja,1632,4442,5,0,0,26,26,15,9,4932,60,1052,30,81,6074
369,Aljustrel,2023,10,Beja,1057,5011,3,0,0,44,36,18,11,4926,60,1052,30,112,6068
370,Aljustrel,2023,11,Beja,858,5218,1,0,0,49,45,30,9,4933,60,1052,31,134,6076
371,Aljustrel,2023,12,Beja,706,5373,0,0,0,32,24,28,3,4938,60,1050,31,87,6079
372,Aljustrel,2024,1,Beja,684,5388,1,0,0,42,35,29,6,4933,60,1049,30,113,6072
373,Aljustrel,2024,2,Beja,615,5458,1,0,0,17,17,10,1,4933,60,1049,31,46,6073
374,Aljustrel,2024,3,Beja,603,5472,3,0,0,40,29,14,6,4934,60,1050,31,92,6075
375,Almada,2022,3,Setúbal,32683,82799,15,0,0,359,284,207,134,95842,530,18506,604,999,115482
376,Almada,2022,4,Setúbal,33550,81926,60,1,0,704,642,425,271,95818,530,18527,601,2103,115476
377,Almada,2022,5,Setúbal,31435,84052,48,3,0,918,636,504,238,95825,530,18534,598,2347,115487
378,Almada,2022,6,Setúbal,31742,83845,31,0,0,973,763,436,271,95908,530,18543,606,2474,115587
379,Almada,2022,7,Setúbal,29436,86218,41,0,0,857,698,386,215,95953,530,18553,618,2197,115654
380,Almada,2022,8,Setúbal,28907,86783,39,1,0,1105,853,508,336,95992,530,18561,607,2842,115690
381,Almada,2022,9,Setúbal,27102,88668,28,17,0,916,719,548,220,96053,530,18587,600,2448,115770
382,Almada,2022,10,Setúbal,26784,89052,163,3,0,701,630,561,233,96105,530,18607,594,2291,115836
383,Almada,2022,11,Setúbal,26364,89540,1858,1,0,889,644,522,197,96142,530,18624,608,4111,115904
384,Almada,2022,12,Setúbal,25608,90340,1959,0,11,771,637,529,208,96146,530,18651,621,4115,115948
385,Almada,2023,1,Setúbal,25063,90981,1233,2,20,1238,847,596,254,96238,530,18677,599,4190,116044
386,Almada,2023,2,Setúbal,25166,90952,1229,0,3,982,783,556,264,96285,530,18702,601,3817,116118
387,Almada,2023,3,Setúbal,23513,92633,986,3,22,1082,870,608,265,96299,530,18715,602,3836,116146
388,Almada,2023,4,Setúbal,23594,92552,878,1,0,1047,850,381,290,96299,530,18715,602,3447,116146
389,Almada,2023,5,Setúbal,23212,92934,1516,1,0,1334,989,467,322,96299,530,18715,602,4629,116146
390,Almada,2023,6,Setúbal,21631,94816,138,0,0,1091,852,441,298,96518,531,18786,612,2820,116447
391,Almada,2023,7,Setúbal,19662,96870,30,0,5,1082,857,508,372,96588,531,18800,613,2854,116532
392,Almada,2023,8,Setúbal,18759,97793,36,0,127,1047,839,523,285,96604,531,18823,594,2857,116552
393,Almada,2023,9,Setúbal,16568,100002,37,1,0,887,688,508,259,96620,531,18831,588,2380,116570
394,Almada,2023,10,Setúbal,15776,100841,67,0,1,1108,838,537,277,96653,531,18847,586,2828,116617
395,Almada,2023,11,Setúbal,14399,102262,24,0,2,1421,1085,572,210,96676,531,18856,598,3314,116661
396,Almada,2023,12,Setúbal,12464,104167,23,0,3,825,629,603,173,96661,531,18844,595,2256,116631
397,Almada,2024,1,Setúbal,11702,104953,20,0,2,1334,929,661,200,96716,531,18842,566,3146,116655
398,Almada,2024,2,Setúbal,10792,105840,16,0,0,582,435,353,86,96690,531,18839,572,1472,116632
399,Almada,2024,3,Setúbal,9807,106929,32,1,5,983,718,480,175,96762,531,18873,570,2394,116736
400,Almeida,2022,3,Guarda,3646,3361,0,0,0,3,2,5,5,5735,124,1138,10,15,7007
401,Almeida,2022,4,Guarda,3671,3338,0,0,0,10,7,12,3,5732,125,1139,13,32,7009
402,Almeida,2022,5,Guarda,3481,3512,1,0,0,10,10,4,3,5717,125,1140,11,28,6993
403,Almeida,2022,6,Guarda,3473,3514,1,0,0,18,18,13,7,5715,125,1135,12,57,6987
404,Almeida,2022,7,Guarda,3291,3696,1,0,0,8,9,11,3,5714,125,1135,13,32,6987
405,Almeida,2022,8,Guarda,3198,3790,0,0,0,21,12,15,5,5714,125,1136,13,53,6988
406,Almeida,2022,9,Guarda,3210,3773,1,0,0,12,9,12,5,5711,125,1135,12,39,6983
407,Almeida,2022,10,Guarda,3067,3923,4,1,0,14,13,12,5,5714,125,1138,13,49,6990
408,Almeida,2022,11,Guarda,3160,3827,128,0,0,14,10,11,9,5711,125,1138,13,172,6987
409,Almeida,2022,12,Guarda,3027,3965,74,0,0,13,12,15,8,5711,125,1141,15,122,6992
410,Almeida,2023,1,Guarda,3112,3880,108,1,0,18,12,14,2,5706,125,1149,12,155,6992
411,Almeida,2023,2,Guarda,2957,4041,164,1,1,16,15,18,3,5714,125,1148,11,218,6998
412,Almeida,2023,3,Guarda,2607,4388,170,0,1,21,10,17,5,5713,125,1146,11,224,6995
413,Almeida,2023,4,Guarda,2603,4392,77,0,0,15,14,10,8,5713,125,1146,11,124,6995
414,Almeida,2023,5,Guarda,2412,4583,218,0,0,21,19,9,8,5713,125,1146,11,275,6995
415,Almeida,2023,6,Guarda,2286,4728,24,0,0,18,16,11,8,5724,127,1152,11,77,7014
416,Almeida,2023,7,Guarda,1915,5108,0,0,0,10,8,13,6,5730,127,1153,13,37,7023
417,Almeida,2023,8,Guarda,1725,5301,0,0,6,17,16,18,11,5737,127,1151,11,68,7026
418,Almeida,2023,9,Guarda,1508,5511,4,0,1,18,14,14,2,5731,127,1152,9,53,7019
419,Almeida,2023,10,Guarda,1436,5587,11,0,0,21,15,13,9,5735,127,1152,9,69,7023
420,Almeida,2023,11,Guarda,1167,5858,2,0,0,43,26,18,9,5738,127,1151,9,98,7025
421,Almeida,2023,12,Guarda,921,6107,1,0,0,14,10,12,7,5737,127,1151,13,44,7028
422,Almeida,2024,1,Guarda,866,6157,1,0,0,33,23,18,12,5738,127,1149,9,87,7023
423,Almeida,2024,2,Guarda,770,6249,2,0,0,20,10,8,1,5732,127,1151,9,41,7019
424,Almeida,2024,3,Guarda,691,6323,2,0,0,17,15,20,11,5729,127,1150,8,65,7014
425,Almeirim,2022,3,Santarém,5273,8593,1,0,0,47,43,21,16,10130,155,3521,60,128,13866
426,Almeirim,2022,4,Santarém,5053,8841,3,0,0,114,105,60,38,10139,157,3538,60,320,13894
427,Almeirim,2022,5,Santarém,4977,8950,9,0,0,140,104,66,40,10140,157,3570,60,359,13927
428,Almeirim,2022,6,Santarém,5336,8637,1,0,0,146,133,43,49,10152,157,3601,63,372,13973
429,Almeirim,2022,7,Santarém,4955,9031,2,0,0,131,97,47,23,10166,157,3601,62,300,13986
430,Almeirim,2022,8,Santarém,5059,8938,6,1,0,157,120,52,44,10177,157,3598,65,380,13997
431,Almeirim,2022,9,Santarém,5039,8930,4,0,0,112,115,61,30,10184,157,3568,60,322,13969
432,Almeirim,2022,10,Santarém,4780,9178,13,0,0,91,74,64,20,10197,157,3544,60,262,13958
433,Almeirim,2022,11,Santarém,4763,9181,80,0,0,121,95,55,50,10199,157,3527,61,401,13944
434,Almeirim,2022,12,Santarém,4597,9341,197,0,4,94,90,55,39,10209,157,3513,59,479,13938
435,Almeirim,2023,1,Santarém,4652,9290,125,0,0,155,112,67,28,10210,157,3518,57,487,13942
436,Almeirim,2023,2,Santarém,4486,9468,127,0,0,121,101,64,31,10208,157,3530,59,444,13954
437,Almeirim,2023,3,Santarém,4274,9719,112,0,1,147,107,73,43,10226,157,3552,58,483,13993
438,Almeirim,2023,4,Santarém,4254,9739,86,0,0,125,121,37,38,10226,157,3552,58,407,13993
439,Almeirim,2023,5,Santarém,3936,10057,146,1,0,174,122,43,40,10226,157,3552,58,526,13993
440,Almeirim,2023,6,Santarém,3882,10235,42,0,0,134,102,63,43,10244,157,3656,60,384,14117
441,Almeirim,2023,7,Santarém,3840,10284,7,0,2,129,110,42,46,10243,157,3665,59,336,14124
442,Almeirim,2023,8,Santarém,3765,10362,8,0,16,132,94,37,43,10245,157,3661,64,330,14127
443,Almeirim,2023,9,Santarém,3587,10520,9,0,0,115,94,50,39,10250,157,3644,56,307,14107
444,Almeirim,2023,10,Santarém,3433,10657,11,0,1,146,110,69,38,10259,157,3617,57,375,14090
445,Almeirim,2023,11,Santarém,3271,10809,1,0,0,194,150,69,33,10259,157,3607,57,447,14080
446,Almeirim,2023,12,Santarém,3198,10889,5,0,0,109,74,55,24,10267,157,3606,57,267,14087
447,Almeirim,2024,1,Santarém,2939,11153,4,0,0,172,119,57,32,10271,158,3607,56,384,14092
448,Almeirim,2024,2,Santarém,2726,11367,0,0,0,75,52,34,21,10272,158,3606,57,182,14093
449,Almeirim,2024,3,Santarém,2357,11761,6,0,3,140,103,62,31,10282,158,3619,59,345,14118
450,Almodôvar,2022,3,Beja,3320,2339,0,0,0,6,3,4,2,4288,175,1181,15,15,5659
451,Almodôvar,2022,4,Beja,3273,2383,0,0,0,12,14,6,2,4286,175,1180,15,34,5656
452,Almodôvar,2022,5,Beja,3253,2400,0,0,0,8,6,5,0,4284,175,1179,15,19,5653
453,Almodôvar,2022,6,Beja,3268,2391,1,0,0,16,13,8,0,4288,175,1181,15,38,5659
454,Almodôvar,2022,7,Beja,3208,2451,0,0,0,19,16,6,5,4290,175,1180,14,46,5659
455,Almodôvar,2022,8,Beja,3169,2496,1,0,0,23,13,13,5,4292,175,1185,13,55,5665
456,Almodôvar,2022,9,Beja,3303,2360,0,0,0,13,10,7,8,4290,176,1186,11,38,5663
457,Almodôvar,2022,10,Beja,3262,2397,3,0,0,13,12,2,3,4287,176,1185,11,33,5659
458,Almodôvar,2022,11,Beja,2647,3015,30,0,0,19,17,6,4,4290,177,1184,11,76,5662
459,Almodôvar,2022,12,Beja,2564,3099,216,0,3,26,21,19,6,4290,177,1185,11,291,5663
460,Almodôvar,2023,1,Beja,2229,3440,74,0,2,27,21,17,10,4293,177,1188,11,151,5669
461,Almodôvar,2023,2,Beja,2298,3378,113,0,0,18,14,10,5,4298,177,1190,11,160,5676
462,Almodôvar,2023,3,Beja,2014,3662,169,0,1,10,13,19,5,4297,177,1190,12,217,5676
463,Almodôvar,2023,4,Beja,1962,3713,84,0,0,20,15,8,0,4296,177,1190,12,127,5675
464,Almodôvar,2023,5,Beja,1974,3701,47,1,0,30,22,10,8,4296,177,1190,12,118,5675
465,Almodôvar,2023,6,Beja,1900,3793,27,0,0,31,27,10,7,4312,177,1190,14,102,5693
466,Almodôvar,2023,7,Beja,1761,3937,0,0,0,30,33,10,11,4310,177,1196,15,84,5698
467,Almodôvar,2023,8,Beja,1645,4057,0,0,3,34,26,15,10,4312,177,1200,13,88,5702
468,Almodôvar,2023,9,Beja,1225,4480,1,0,1,18,15,14,10,4313,177,1201,14,59,5705
469,Almodôvar,2023,10,Beja,1204,4499,3,0,1,31,24,19,13,4312,177,1201,13,91,5703
470,Almodôvar,2023,11,Beja,1095,4613,0,0,0,37,37,16,10,4316,177,1202,13,100,5708
471,Almodôvar,2023,12,Beja,1061,4650,0,0,0,22,14,23,2,4317,177,1203,14,61,5711
472,Almodôvar,2024,1,Beja,1067,4650,0,0,0,24,21,8,12,4326,177,1202,12,65,5717
473,Almodôvar,2024,2,Beja,1001,4717,0,0,0,12,10,8,3,4328,177,1201,12,33,5718
474,Almodôvar,2024,3,Beja,661,5062,2,0,0,24,15,11,4,4328,177,1204,14,56,5723
475,Alpiarça,2022,3,Santarém,488,3999,1,0,0,20,18,8,17,3257,59,1148,23,64,4487
476,Alpiarça,2022,4,Santarém,506,3991,2,0,0,48,49,24,22,3255,59,1160,23,145,4497
477,Alpiarça,2022,5,Santarém,492,4051,3,0,0,51,41,35,29,3256,59,1204,24,159,4543
478,Alpiarça,2022,6,Santarém,539,4038,1,0,0,59,46,21,30,3256,59,1236,26,157,4577
479,Alpiarça,2022,7,Santarém,440,4142,4,0,0,51,47,8,12,3259,59,1240,24,122,4582
480,Alpiarça,2022,8,Santarém,451,4130,2,0,0,63,57,14,33,3261,59,1237,24,169,4581
481,Alpiarça,2022,9,Santarém,409,4130,3,0,0,44,40,28,15,3261,59,1195,24,130,4539
482,Alpiarça,2022,10,Santarém,425,4095,7,0,0,42,41,39,21,3268,59,1169,24,150,4520
483,Alpiarça,2022,11,Santarém,419,4091,23,0,0,48,35,23,13,3273,59,1156,22,142,4510
484,Alpiarça,2022,12,Santarém,400,4106,53,0,0,47,49,17,15,3277,59,1148,22,181,4506
485,Alpiarça,2023,1,Santarém,397,4112,52,0,1,51,48,30,17,3281,59,1147,22,199,4509
486,Alpiarça,2023,2,Santarém,421,4089,42,0,0,48,31,18,17,3279,59,1150,22,156,4510
487,Alpiarça,2023,3,Santarém,403,4118,24,0,3,47,43,16,27,3287,59,1153,22,160,4521
488,Alpiarça,2023,4,Santarém,370,4151,14,1,0,47,37,18,28,3287,59,1153,22,145,4521
489,Alpiarça,2023,5,Santarém,346,4175,25,0,0,54,44,14,14,3287,59,1153,22,151,4521
