,Ano,Mês,Concelho,Energia Ativa (kWh)
31899,2023,2,Murça,464008.524
31900,2023,2,Murça,143052.701
31901,2023,3,Ourique,638095.876
31902,2023,3,Vizela,333415.436
31903,2023,3,Campo Maior,120085.259
31904,2023,4,Bragança,29476.387
31905,2023,4,Mirandela,18423.989
31906,2023,4,Lousã,1473428.458
31907,2023,4,Torres Vedras,1955274.688
31908,2023,4,Tabuaço,37415.826
31909,2023,5,Barcelos,185037.305
31910,2023,5,Braga,912044.195
31911,2023,5,Bragança,312153.553
31912,2023,5,Amarante,64561.466
31913,2023,5,Baião,301910.638
31914,2023,5,Coruche,1751630.314
31915,2023,5,Ourém,376301.11
31916,2023,6,Covilhã,736765.839
31917,2023,6,Arganil,1472517.967
31918,2023,6,Lagoa,1445071.938
31919,2023,6,Pombal,939610.256
31920,2023,7,Santa Maria da Feira,684596.385
31921,2023,7,Bragança,29025.951
31922,2023,7,Mirandela,37082.521
31923,2023,7,Celorico da Beira,22640.149
31924,2023,7,Paços de Ferreira,4700058.707
31925,2023,7,Tomar,371807.999
31926,2023,7,São Pedro do Sul,77213.085
31927,2023,8,Arouca,40620.191
31928,2023,8,Vinhais,28146.698
31929,2023,8,Portel,174164.188
31930,2023,8,Almeida,32692.041
31931,2023,8,Lourinhã,316700.214
31932,2023,8,Alcanena,120867.124
31933,2023,8,Vila Real,29275.284
31934,2023,8,Tabuaço,50800.257
31935,2023,9,Oliveira de Azeméis,806171.074
31936,2023,9,Braga,873403.768
31937,2023,9,Alcobaça,583194.46
31938,2023,9,Leiria,8820201.733
31939,2023,9,Gavião,8073.534
31940,2023,9,Santarém,265017.288
31941,2023,9,Boticas,48580.235
31942,2023,9,Vila Real,114453.059
31943,2023,10,Oliveira de Azeméis,543090.051
31944,2023,10,Belmonte,131019.827
31945,2023,10,Alandroal,10829.219
31946,2023,10,Celorico da Beira,34811.501
31947,2023,10,Mafra,1397691.451
31948,2023,10,Montalegre,34710.324
31949,2023,11,Braga,137075.221
31950,2023,11,Póvoa de Lanhoso,137860.145
31951,2023,11,Vinhais,42097.633
31952,2023,11,Oliveira do Hospital,61723.737
31953,2023,11,Oeiras,6429159.921
31954,2023,11,Lousada,208169.478
31955,2023,11,Viana do Castelo,289558.719
31956,2023,11,Sernancelhe,78132.643
31957,2023,11,Sernancelhe,82928.219
31958,2023,12,Santa Maria da Feira,1998708.905
31959,2023,12,Barcelos,666980.295
31960,2023,12,Cantanhede,464613.429
31961,2023,12,Ponte de Lima,130864.534
31962,2023,12,Mangualde,158965.06
31963,2023,12,Penedono,50428.615
31964,2024,1,Fafe,128402.965
31965,2024,1,Alfândega da Fé,33180.59
31966,2024,1,Vimioso,18815.802
31967,2024,1,Seia,136974.142
31968,2024,1,Marvão,337844.2
31969,2024,1,Penafiel,380546.333
31970,2024,1,Lamego,51617.888
31971,2024,2,Anadia,93762.036
31972,2024,2,Braga,127084.408
31973,2024,2,Cabeceiras de Basto,44387.975
31974,2024,2,Covilhã,24941.486
31975,2024,2,Sertã,18433.641
31976,2024,2,Évora,1163653.524
31977,2024,2,Lourinhã,1119238.303
31978,2024,2,Vila Franca de Xira,117701.013
31979,2023,10,Portalegre,190484.331
32107,2022,1,Santa Maria da Feira,926343.412
32108,2022,1,Barcelos,102224.71
32109,2022,1,Fafe,239602.484
32110,2022,1,Torre de Moncorvo,48254.119
32111,2022,1,Trancoso,48281.289
32112,2022,1,Vila do Conde,564050.257
32113,2022,1,Ponte de Lima,77737.233
32114,2022,1,Viana do Castelo,140671.747
32115,2022,1,Vouzela,99806.038
32116,2022,2,Alcobaça,1020939.031
32117,2022,2,Pombal,106671.448
32118,2022,2,Lisboa,782568.343
32119,2022,2,Marco de Canaveses,226205.446
32120,2022,2,Nelas,174493.711
32121,2022,3,Vila Nova de Famalicão,22629165.474
32122,2022,3,Lagos,607183.212
32123,2022,3,Leiria,734477.608
32124,2022,3,Peso da Régua,102773.709
32125,2022,5,Viseu,370355.845
32126,2022,6,Covilhã,43511.126
32127,2022,6,Oliveira do Hospital,297311.234
32128,2022,6,Elvas,367942.084
32129,2022,6,Sesimbra,1192735.392
32130,2022,7,Cantanhede,113701.161
32131,2022,7,Amarante,357030.198
32132,2022,7,Alcanena,195598.098
32133,2022,7,Ponte de Lima,18836.274
32134,2022,8,Miranda do Corvo,324088.157
32135,2022,8,Amarante,340269.111
32136,2022,8,Benavente,864058.92
32137,2022,9,Barcelos,651610.623
32138,2022,9,Caldas da Rainha,84596.416
32139,2022,9,Marinha Grande,717841.84
32140,2022,9,Torres Vedras,2142239.868
32141,2022,9,Valença,75956.142
32142,2022,9,Chaves,470134.858
32143,2022,10,Esposende,370891.235
32144,2022,10,Carrazeda de Ansiães,48068.22
32145,2022,10,Carrazeda de Ansiães,74655.317
32146,2022,10,Covilhã,949997.25
32147,2022,10,Montalegre,37499.163
32148,2022,10,Montalegre,3715.102
32149,2022,10,Valpaços,25687.695
32150,2022,11,Vila Nova de Famalicão,1178700.492
32151,2022,11,Figueira da Foz,46383347.902
32152,2022,11,Góis,14351.056
32153,2022,11,Faro,85636.768
32154,2022,11,Lousada,192798.681
32155,2022,11,Penafiel,253163.255
32156,2022,11,Nelas,40786.275
32157,2022,11,Tondela,121148.492
32158,2022,12,Montemor-o-Novo,1419001.579
32159,2022,12,Alcoutim,33767.627
32160,2022,12,Portimão,11253262.357
32161,2022,12,Fornos de Algodres,35634.544
32162,2022,12,Vila Nova de Foz Côa,13048.6
32163,2022,12,Sintra,65146.134
32164,2022,12,Ponte de Lima,54254.288
32165,2022,12,Valença,58115.8
32166,2023,1,Cuba,90403.308
32167,2023,1,Terras de Bouro,42924.43
32168,2023,1,Vila Nova de Famalicão,811532.058
32169,2023,1,Vinhais,31311.312
32170,2023,1,Penamacor,46088.71
32171,2023,1,Seia,67418.617
32172,2023,1,Penafiel,194511.356
32173,2023,1,Armamar,34442.797
32174,2023,2,Évora,123022.679
32175,2023,2,Caldas da Rainha,267362.806
32176,2023,2,Ponte da Barca,98156.696
32177,2023,2,Murça,90754.895
32178,2023,2,Oliveira de Frades,87653.085
32179,2023,3,Barcelos,127816.427
32180,2023,3,Arganil,22243.727
32181,2023,3,Gavião,120055.07
32182,2023,3,Gondomar,5216573.595
32183,2023,3,Entroncamento,539161.419
32184,2023,3,Santarém,527924.569
32185,2023,3,Setúbal,27708082.765
32186,2023,4,Esposende,164664.672
32187,2023,4,Covilhã,64852.715
32188,2023,4,Lisboa,749453.229
32189,2023,4,Amarante,340032.634
32190,2023,4,Chaves,309883.955
32191,2023,4,Valpaços,36597.451
32192,2023,4,Armamar,357415.853
32193,2023,4,Castro daire,61043.782
32194,2023,4,Moimenta da Beira,172820.667
32195,2023,5,Barcelos,76962.494
32196,2023,5,Guimarães,206541.813
32197,2023,5,Portel,87940.316
32198,2023,5,Sabugal,107018.786
32199,2023,5,Marco de Canaveses,1205852.308
32200,2023,6,Cuba,641874.15
32201,2023,6,Barcelos,218308.03
32202,2023,6,Guimarães,97535.805
32203,2023,6,Alfândega da Fé,20396.444
32204,2023,6,Fundão,182533.019
32205,2023,6,Figueira da Foz,293193.046
32206,2023,6,Montemor-o-Velho,420549.607
32207,2023,6,Penafiel,211407.663
32208,2023,6,Póvoa de Varzim,517048.17
32209,2023,7,Aveiro,3979273.0
32210,2023,7,Barcelos,132945.195
32211,2023,7,Vila Velha de Ródão,136482.484
32212,2023,7,Celorico da Beira,91077.081
32213,2023,7,Pinhel,63991.378
32214,2023,7,Felgueiras,354448.951
32215,2023,7,Sabrosa,43405.062
32216,2023,8,Barcelos,43328.867
32217,2023,8,Penacova,933300.056
32218,2023,8,Lisboa,2638030.744
32219,2023,8,Torres Vedras,341703.868
32220,2023,8,Vila Nova de Gaia,2888949.337
32221,2023,8,Setúbal,5688032.113
32222,2023,8,Paredes de Coura,30871.041
32223,2023,8,Castro daire,107281.567
32224,2023,8,Sátão,58885.046
32225,2023,9,Anadia,218781.296
32226,2023,9,Manteigas,94701.69
32227,2023,9,Sabugal,57435.068
32228,2023,9,Arcos de Valdevez,128910.588
32229,2023,9,Chaves,45037.631
32230,2023,9,Chaves,24221.859
32231,2023,9,Armamar,23332.999
32232,2023,9,Viseu,888934.941
32233,2023,10,Santa Maria da Feira,683657.676
32234,2023,10,Barcelos,41058.255
32235,2023,10,Vila Verde,71339.558
32236,2023,10,Évora,8312180.886
32237,2023,10,Almeida,44815.867
32238,2023,10,Vila do Conde,4331893.825
32239,2023,10,Ferreira do Zêzere,82379.122
32240,2023,10,Mangualde,24630.933
32241,2023,10,Resende,60418.832
32242,2023,10,São João da Pesqueira,518385.978
32243,2023,11,Arouca,66637.918
32244,2023,11,Fafe,109857.755
32245,2023,11,Terras de Bouro,215872.741
32246,2023,11,Bragança,242091.074
32247,2023,11,Montemor-o-Velho,16156.528
32248,2023,11,Trancoso,32176.766
32249,2023,11,Arcos de Valdevez,43528.47
32250,2023,11,Ponte de Lima,145072.316
32251,2023,11,Santa Comba Dão,188617.989
32252,2023,12,Aveiro,2066798.927
32253,2023,12,Santa Maria da Feira,3431624.871
32254,2023,12,Fafe,294003.234
32255,2023,12,Vimioso,141009.008
32256,2023,12,Sertã,151462.591
32257,2023,12,Leiria,2862498.954
32258,2023,12,Vila Nova de Gaia,6595577.523
32259,2023,12,Cartaxo,2684035.567
32260,2023,12,Montalegre,20139.928
32261,2023,12,Ribeira de Pena,22383.552
32262,2023,12,Moimenta da Beira,926387.138
32263,2023,12,Viseu,85507.818
32264,2024,1,Braga,320013.537
32265,2024,1,Fundão,97337.096
32266,2024,1,Figueira de Castelo Rodrigo,4249.871
32267,2024,1,Guarda,251638.887
32268,2024,1,Seia,52478.038
32269,2024,1,Mafra,1114552.927
32270,2024,1,Vila Nova de Gaia,6559554.959
32271,2024,1,Ourém,577400.418
32272,2024,1,Ourém,213913.947
32273,2024,1,Carregal do Sal,267633.714
32274,2024,2,Miranda do Corvo,470692.286
32275,2024,2,Soure,34554.774
32276,2024,2,Ansião,230730.43
32277,2024,2,Ponte de Sor,86210.319
32279,2023,8,Setúbal,1786220.002
32300,2022,2,Penafiel,29636.499
32301,2022,2,São Pedro do Sul,15115.652
32302,2022,3,Celorico de Basto,146086.184
32303,2022,3,Bragança,33703.135
32304,2022,3,Elvas,139860.074
32305,2022,3,Cartaxo,257010.98
32306,2022,3,Setúbal,4397081.547
32307,2022,4,Mogadouro,20258.842
32308,2022,4,Loures,2268369.662
32309,2022,4,Amarante,335026.554
32310,2022,4,São João da Pesqueira,497358.295
32311,2022,5,Coimbra,474543.659
32312,2022,5,Leiria,724025.472
32313,2022,5,Moimenta da Beira,66340.604
32314,2022,6,Celorico de Basto,104279.664
32315,2022,6,Vila Franca de Xira,4846304.578
32316,2022,6,Cartaxo,274278.806
32317,2022,7,Braga,128118.288
32318,2022,7,Paredes,154518.192
32319,2022,7,Valença,78773.559
32320,2022,8,Lisboa,516455.547
32321,2022,8,Paredes,212655.413
32322,2022,9,Coimbra,2835839.939
32323,2022,9,Caldas da Rainha,1613351.568
32328,2023,8,São Pedro do Sul,205338.968
32329,2023,8,Viseu,133717.619
32330,2023,9,Trancoso,23692.624
32331,2023,9,Oliveira de Frades,1126615.79
32332,2023,9,Viseu,176003.891
32333,2023,10,Almodôvar,106617.417
32334,2023,11,Torre de Moncorvo,666488.61
32335,2023,11,Ansião,499891.616
32336,2023,11,Alcanena,160245.721
32337,2023,12,Braga,225883.518
32338,2024,1,Lousada,103802.322
32339,2024,1,Vila do Conde,508784.099
32340,2024,2,Amarante,32818.73
32341,2024,2,Lousada,137571.769
32342,2024,2,Paredes,349092.105
32455,2022,1,Ovar,6253349.446
32456,2022,1,Idanha-a-Nova,122127.679
32457,2022,1,Pampilhosa da Serra,120762.935
32458,2022,1,Alandroal,33555.968
32459,2022,1,Borba,141953.368
32460,2022,1,Faro,1891622.241
32461,2022,1,Alpiarça,1618922.547
32462,2022,1,Ourém,1303477.03
32463,2022,1,Vouzela,200316.83
32464,2022,2,Albergaria-a-Velha,2144991.499
32465,2022,2,Barcelos,189583.811
32466,2022,2,Barcelos,231056.248
32467,2022,2,Vinhais,22165.94
32468,2022,2,Soure,929548.382
32469,2022,2,Évora,627533.427
32470,2022,2,Elvas,382753.885
32471,2022,2,Paços de Ferreira,771429.565
32472,2022,2,Penafiel,399375.307
32473,2022,2,Chaves,71662.978
32474,2022,2,Peso da Régua,74759.825
32475,2022,2,Nelas,214020.044
32476,2022,3,Murtosa,940963.756
32477,2022,3,Braga,175213.395
32478,2022,3,Celorico de Basto,754722.254
32479,2022,3,Guimarães,409713.409
32480,2022,3,Vila Velha de Ródão,97927.18
32481,2022,3,Coimbra,675753.495
32482,2022,3,Pinhel,47265.748
32483,2022,3,Marco de Canaveses,223577.131
32484,2022,3,Ferreira do Zêzere,650791.243
32485,2022,3,Monção,100207.951
32486,2022,3,Ponte de Lima,213402.219
32487,2022,4,Miranda do douro,313029.911
32488,2022,4,Torre de Moncorvo,57631.366
32489,2022,4,Oleiros,18892.256
32490,2022,4,Vila Velha de Ródão,91890.591
32491,2022,4,Lousã,2018907.055
32492,2022,4,Caldas da Rainha,247927.699
32493,2022,4,Alenquer,1805729.166
32494,2022,4,Mafra,1348465.963
32495,2022,4,Cinfães,117000.514
32496,2022,5,Anadia,513193.401
32497,2022,5,Macedo de Cavaleiros,28289.474
32498,2022,5,Marco de Canaveses,415420.222
32499,2022,5,Arcos de Valdevez,110327.931
32500,2022,6,Sever do Vouga,631362.879
32501,2022,6,Fafe,78314.283
32502,2022,6,Vila Verde,232787.682
32503,2022,6,Bragança,52038.024
32504,2022,6,Portel,266428.964
32505,2022,6,Amarante,57556.257
32506,2022,6,Amarante,113979.8
32507,2022,6,Caminha,99588.035
32508,2022,6,Paredes de Coura,24497.572
32509,2022,6,Chaves,64266.108
32510,2022,7,Oliveira de Azeméis,480492.774
32511,2022,7,Póvoa de Lanhoso,109015.0
32512,2022,7,Póvoa de Lanhoso,1084911.583
32513,2022,7,Almeida,28051.48
32514,2022,7,Celorico da Beira,21318.895
32515,2022,7,Pedrógão Grande,481028.379
32516,2022,7,Felgueiras,53077.518
32517,2022,7,Viana do Castelo,567056.348
32518,2022,7,São Pedro do Sul,59506.774
32519,2022,8,Seixal,2103496.999
32520,2022,8,Valpaços,6897.386
32521,2022,8,Vila Real,121014.76
32522,2022,8,Mangualde,196174.246
32523,2022,8,Oliveira de Frades,726206.008
32524,2022,9,Amares,172466.103
32525,2022,9,Vieira do Minho,567140.289
32526,2022,9,Vila Nova de Famalicão,556681.009
32527,2022,9,Vila Nova de Famalicão,543885.595
32528,2022,9,Vila Flor,20209.647
32529,2022,9,Montemor-o-Novo,148717.522
32530,2022,9,Pinhel,39992.895
32531,2022,9,Mafra,1071438.768
32532,2022,9,Portalegre,2279173.552
32533,2022,9,Ourém,268131.161
32534,2022,10,Anadia,434745.567
32535,2022,10,Arouca,252758.526
32536,2022,10,Amares,99182.833
32537,2022,10,Vila Nova de Poiares,170191.079
32538,2022,10,Celorico da Beira,34545.334
32539,2022,10,Lamego,57504.818
32540,2022,10,Viseu,93770.759
32541,2022,11,Miranda do douro,23245.679
32542,2022,11,Vinhais,31505.327
32543,2022,11,Mira,49742.059
32544,2022,11,Torres Novas,20907.755
32545,2022,11,Ponte da Barca,73617.066
32546,2022,11,Vila Real,95748.163
32547,2022,11,Tondela,149276.687
32548,2022,12,Mourão,40524.733
32549,2022,12,Ansião,235269.501
32550,2022,12,Setúbal,1289174.25
32551,2022,12,Ribeira de Pena,662098.183
32552,2023,1,Arganil,28683.129
32553,2023,1,Reguengos de Monsaraz,248598.445
32554,2023,1,Viana do Alentejo,531587.009
32555,2023,1,Lagos,645213.924
32556,2023,1,Pinhel,38459.752
32557,2023,1,Constância,269145.871
32558,2023,1,Ponte de Lima,518775.208
32559,2023,2,Aveiro,3535602.834
32560,2023,2,Oliveira de Azeméis,1534797.478
32561,2023,2,Esposende,308985.904
32562,2023,2,Vila Nova de Famalicão,531107.665
32563,2023,2,Bragança,94852.751
32564,2023,2,Alandroal,78671.091
32565,2023,2,Alijó,17949.557
32566,2023,2,Moimenta da Beira,37765.984
32567,2023,2,Santa Comba Dão,244787.222
32568,2023,3,Ílhavo,246971.675
32569,2023,3,Esposende,180080.261
32570,2023,3,Almeida,340061.134
32571,2023,3,Guarda,150099.014
32572,2023,3,Baião,343476.408
32573,2023,3,Oliveira de Frades,836579.753
32574,2023,4,Sever do Vouga,221164.216
32575,2023,4,Barcelos,283746.906
32576,2023,4,Guimarães,156841.424
32577,2023,4,Mirandela,64525.048
32578,2023,4,Borba,542025.732
32579,2023,4,Óbidos,225457.217
32580,2023,5,Vila Verde,52239.727
32581,2023,5,Mira,718137.526
32582,2023,5,Alcobaça,1349747.901
32583,2023,5,Porto de Mós,504330.673
32584,2023,5,Alenquer,202690.449
32585,2023,5,Gavião,135188.109
32586,2023,5,Felgueiras,134011.939
32587,2023,5,Sardoal,75305.302
32588,2023,5,Lamego,137516.822
32589,2023,5,Vouzela,397958.12
32590,2023,6,Sabugal,55596.491
32591,2023,6,Pombal,388731.093
32592,2023,6,Porto de Mós,153794.708
32593,2023,6,Alijó,145991.42
32594,2023,6,Vila Real,116190.903
32595,2023,7,Barcelos,359470.304
32596,2023,7,Cantanhede,333611.366
32597,2023,7,Guarda,53980.911
32598,2023,7,Almada,3069384.288
32599,2023,7,Oliveira de Frades,104664.61
32600,2023,8,Cadaval,311595.674
32601,2023,8,Fronteira,513592.615
32602,2023,8,Monção,40967.377
32603,2023,9,Anadia,2760566.352
32604,2023,9,Vale de Cambra,923642.49
32605,2023,9,Póvoa de Lanhoso,79321.834
32606,2023,9,Vila Nova de Famalicão,271415.324
32607,2023,9,Arraiolos,49234.153
32608,2023,9,Estremoz,82671.494
32609,2023,9,Alcanena,169703.835
32610,2023,9,Arcos de Valdevez,100388.909
32611,2023,9,Paredes de Coura,77182.484
32612,2023,9,Valença,15592.791
32613,2023,10,Barcelos,221808.554
32614,2023,10,Barcelos,3101481.99
32615,2023,10,Vila Nova de Famalicão,463899.272
32616,2023,10,Vila Velha de Ródão,10677998.516
32617,2023,10,Penacova,27176.31
32618,2023,10,Portalegre,68491.222
32619,2023,10,Vila Real,394972.702
32620,2023,11,Santa Maria da Feira,506613.962
32621,2023,11,Terras de Bouro,47404.098
32622,2023,11,Vila Nova de Famalicão,744822.388
32623,2023,11,Ponte de Sor,148216.125
32624,2023,11,Santarém,509845.87
32625,2023,11,Ribeira de Pena,585890.587
32626,2023,12,Albergaria-a-Velha,1161450.767
32627,2023,12,Macedo de Cavaleiros,84726.883
32628,2023,12,Vila de Rei,165612.598
32629,2023,12,Lisboa,704110.531
32630,2023,12,Mação,185313.215
32631,2024,1,Braga,2981712.936
32632,2024,1,Oleiros,546262.316
32633,2024,1,Monção,1101276.317
32634,2024,2,Vila Nova de Famalicão,213681.067
32635,2024,2,Vila Verde,59276.295
32636,2024,2,Alcobaça,281785.192
32637,2024,2,Amadora,1716643.621
32638,2024,2,Avis,4977.483
32639,2024,2,Vila do Conde,238339.483
32640,2024,2,Vila do Conde,128068.215
32641,2022,9,Lourinhã,120214.926
32642,2022,9,Alpiarça,1376978.271
32643,2022,9,Monção,784047.025
32644,2022,9,Chaves,21104.698
32645,2022,9,São Pedro do Sul,73829.21
32646,2022,10,Arouca,177676.901
32647,2022,10,Carrazeda de Ansiães,53346.226
32648,2022,10,Fundão,113774.722
32649,2022,10,Figueira da Foz,385638.461
32650,2022,10,Montemor-o-Novo,2229957.682
32651,2022,10,Fornos de Algodres,47745.144
32652,2022,10,Leiria,6591789.779
32653,2022,10,Peso da Régua,1487698.077
32654,2022,11,Castelo de Paiva,162255.82
32655,2022,11,Braga,1081391.101
32656,2022,11,Guimarães,210227.069
32657,2022,11,Caldas da Rainha,370575.384
32658,2022,11,Torres Vedras,759378.287
32659,2022,11,Elvas,453205.063
32660,2022,11,Gavião,150020.113
32661,2022,11,Felgueiras,461414.767
32662,2022,11,Lousada,345356.532
32663,2022,11,Vila Pouca de Aguiar,910129.391
32664,2022,12,Santa Maria da Feira,3250737.899
32665,2022,12,Almodôvar,82548.995
32666,2022,12,Almodôvar,136170.991
32667,2022,12,Barcelos,381229.461
32668,2022,12,Esposende,77304.534
32669,2022,12,Estremoz,2069280.044
32670,2022,12,Sabugal,50113.16
32671,2022,12,Vila Nova de Foz Côa,10912.133
32672,2022,12,Caldas da Rainha,556112.101
32673,2022,12,Valpaços,69850.233
32674,2022,12,Mortágua,223507.168
32675,2023,1,Santa Maria da Feira,680359.933
32676,2023,1,Vila Velha de Ródão,83863.89
32677,2023,1,Fornos de Algodres,34344.762
32678,2023,1,Gouveia,298614.65
32679,2023,1,Cadaval,373133.454
32680,2023,1,Monforte,62320.29
32681,2023,1,Paços de Ferreira,2338749.018
32682,2023,1,Ponte de Lima,207437.83
32683,2023,1,Viana do Castelo,48153.429
32684,2023,1,Montalegre,19358.323
32685,2023,1,Vila Real,5860370.44
32686,2023,2,Oliveira de Azeméis,1762568.299
32687,2023,2,Torre de Moncorvo,46427.0
32688,2023,2,Condeixa-a-Nova,54584.613
32689,2023,2,Amarante,44468.279
32690,2023,2,Maia,54433121.67
32691,2023,2,Coruche,436290.154
32692,2023,2,Montalegre,240648.263
32693,2023,3,Guimarães,80578.792
32694,2023,3,Póvoa de Lanhoso,42698.146
32695,2023,3,Redondo,1036521.365
32696,2023,3,Vila Viçosa,713201.783
32697,2023,3,Leiria,626514.777
32698,2023,3,Póvoa de Varzim,371027.099
32699,2023,3,Santarém,3469032.8
32700,2023,3,Ponte da Barca,41901.893
32701,2023,3,Ponte de Lima,42253.583
32702,2023,3,Cinfães,88892.383
32703,2023,4,Vila Nova de Famalicão,572340.685
32704,2023,4,Oleiros,39858.064
32705,2023,4,Loulé,3875095.655
32706,2023,4,Pombal,73539.168
32707,2023,4,Lisboa,10168376.324
32708,2023,4,Trofa,3539351.294
32709,2023,4,Valongo,2457676.159
32710,2023,4,Caminha,298496.089
32711,2023,4,Melgaço,54301.909
32712,2023,4,Valença,306368.801
32713,2023,4,Lamego,152222.756
32714,2023,4,Lamego,1927008.28
32715,2023,4,São João da Pesqueira,40419.768
32716,2023,5,Barcelos,75812.006
32717,2023,5,Vila Nova de Famalicão,641564.306
32718,2023,5,Arraiolos,46291.189
32719,2023,5,Seia,92444.283
32720,2023,5,Porto de Mós,132176.173
32721,2023,5,Mafra,306290.694
32722,2023,5,Ourém,373529.952
32723,2023,5,Melgaço,70332.978
32724,2023,5,Boticas,22715.173
32725,2023,5,Sabrosa,82931.439
32726,2023,5,Valpaços,61132.85
32727,2023,6,Vila Nova de Famalicão,453190.581
32728,2023,6,Póvoa de Varzim,563807.905
32729,2023,6,Vila Nova de Gaia,4302201.477
32730,2023,6,Ponte de Lima,127473.345
32731,2023,6,Ponte de Lima,107910.887
32732,2023,6,Viseu,674109.644
32733,2023,7,Águeda,803943.289
32734,2023,7,Oliveira de Azeméis,1395809.453
32735,2023,7,Amares,109177.556
32736,2023,7,Braga,1132952.069
32737,2023,7,Lisboa,3606356.76
32738,2023,7,Lousada,234564.547
32739,2023,8,Almodôvar,131107.257
32740,2023,8,Mértola,47412.95
